client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	accents	variant	language	prompt_upvotes	prompt_reports	is_edited	split	char_per_sec	quality_tags
ece72fb13e137eac65f6306f43c4c21d	91403	spontaneous-speech-de-91403.mp3	3240	8884	Interessierst du dich für Rennsport?	Nein, Rennsport hat mich noch nie interessiert.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		12.65432098765432	
ece72fb13e137eac65f6306f43c4c21d	91404	spontaneous-speech-de-91404.mp3	18036	7519	Welche Sprache würdest du gerne lernen und warum?	In der heutigen Zeit finde ich es grenzt fast schon an Verschwendung von Ressourcen ne neue Sprache zu lernen. Aber wenn ich eine Sprache lernen würde und Sie unabhängig vom Netz Beherrschen sollte, dann wäre das Latein, einfach weil ich die Sprache mag.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.754269239299179	
ece72fb13e137eac65f6306f43c4c21d	91405	spontaneous-speech-de-91405.mp3	9900	7518	Hast du ein Haustier und wenn ja, welches und warum?	Nein ich habe keine Haustiere mehr. Mein letztes Haustier war ein kleiner Hamster und warum? Hamster sind doch cool oder?	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.303030303030303	
ece72fb13e137eac65f6306f43c4c21d	91406	spontaneous-speech-de-91406.mp3	10440	7516	Warum ist es wichtig, verschiedene Hobbys zu haben?	So wichtig sind mir verschiedene Hobbys gar nicht, ich finde eins, zwei, vielleicht drei Hobbys reichen, wichtig ist doch nur, dass man Spaß dran hat oder?	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		12.452107279693488	
ece72fb13e137eac65f6306f43c4c21d	91407	spontaneous-speech-de-91407.mp3	11016	7541	Wie siehst du die Zukunft deiner Branche?	Die letzte Branche in der ich gearbeitet hab eh befindet sich langsam am aussterben. Ja.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		6.7175018155410315	
ece72fb13e137eac65f6306f43c4c21d	91408	spontaneous-speech-de-91408.mp3	12636	7522	Welche Art von Kleidung trägst du am liebsten und warum?	Ich trage am liebsten ausgefallene, luftige und bequeme Kleidung eh grade Sommerkleidung, warum? Weil es einfach angenehmer sich am Körper anfühlt.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.050648939537828	
ece72fb13e137eac65f6306f43c4c21d	91409	spontaneous-speech-de-91409.mp3	21456	7525	Welche Art von Beruf würdest du gerne ausüben und warum?	Ich würde gern etwas mit KI arbeiten tatsächlich, auch wenn mir dann vielleicht in meiner Freizeit der sportliche Ausgleich fehlen könnte. Aber seit zwei Jahren fesselt mich dieses Thema doch einfach zu sehr. Es wär ne schöne Vorstellung damit auch Geld zu verdienen.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.486577181208053	
ece72fb13e137eac65f6306f43c4c21d	91410	spontaneous-speech-de-91410.mp3	4716	8588	Magst du lieber den Herbst oder den Frühling, und warum ist das so?	Ich liebe den Sommer. Ich mag den Herbst und den Frühling etwa gleich viel.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		13.146734520780322	
ece72fb13e137eac65f6306f43c4c21d	91411	spontaneous-speech-de-91411.mp3	11160	8736	Wie heißt die letzte Autorin, von der Sie ein Buch gelesen haben, und hat Ihnen das Buch gefallen?	Die letzte Autorin von der ich ein Buch gelesen habe war vermutlich Yasmine Galenorn und ja mir hat das Buch gefallen, die Bücher.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		9.67741935483871	
ece72fb13e137eac65f6306f43c4c21d	91412	spontaneous-speech-de-91412.mp3	10476	9271	Haben Sie bereits einen Chatbot genutzt? Wenn ja, für welches Thema?	Ah ja ich habe bereits verschiedene Chat Bots genutzt auch wenn ich den Begriff nicht so sehr mag, Und im Grunde genommen für jedes Thema was Du dir vorstellen kannst.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		13.172966781214203	
ece72fb13e137eac65f6306f43c4c21d	91413	spontaneous-speech-de-91413.mp3	11916	8469	Kannst du dir ein Leben ohne Bücher vorstellen, und warum bzw. warum nicht?	Mittlerweile sind wir soweit, bin ich soweit, das ich mir sogar ein Leben gänzlich ohne Bücher vorstellen könnte. Ehm, weil digitale Medien einfach besser sind.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		11.413225914736488	
ece72fb13e137eac65f6306f43c4c21d	91414	spontaneous-speech-de-91414.mp3	4140	7540	Welche Fähigkeiten sind deiner Meinung nach am wichtigsten für den beruflichen Erfolg?	Soziale und analytische Fähigkeiten.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		7.971014492753624	
ece72fb13e137eac65f6306f43c4c21d	91415	spontaneous-speech-de-91415.mp3	3420	7532	Was ist für dich das Wichtigste in einer Beziehung?	Loyalität und Treue.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		5.2631578947368425	
ece72fb13e137eac65f6306f43c4c21d	91416	spontaneous-speech-de-91416.mp3	5976	8467	Wie oft kochst du, und warum?	Ich koche so gut wie gar nicht und warum? Weil es mir einfach zu viel Zeit in Anspruch nimmt.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		12.550200803212851	
ece72fb13e137eac65f6306f43c4c21d	91417	spontaneous-speech-de-91417.mp3	3780	9276	Nutzen Sie in Ihrem Haus eine Biotonne?	Nein ich nutze in meinem Haushalt keine [unclear] .	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		11.375661375661375	
ece72fb13e137eac65f6306f43c4c21d	91418	spontaneous-speech-de-91418.mp3	7956	7521	Welche Art von Essen magst du am meisten und warum?	Klöse mit Rotkraut und Rollbraten, wahrscheinlich weil ich seit der Kindheit damit aufgewachsen bin.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.935143288084465	
ece72fb13e137eac65f6306f43c4c21d	91419	spontaneous-speech-de-91419.mp3	5508	7551	Welche gesellschaftlichen Veränderungen würdest du gerne sehen?	Ich würde vielleicht irgendwann gern einmal, den Beginn des Transhumanismus beobachten.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		13.979665940450253	
ece72fb13e137eac65f6306f43c4c21d	91420	spontaneous-speech-de-91420.mp3	8460	8883	Welches Hobby ist deiner Meinung nach Zeitverschwendung?	Videospiele, ganz klar Videospiele sind Zeitverschwendung, ich mein ich komm selber nicht los davon aber unterm Strich is es wirklich [unclear] .	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		14.657210401891252	
ece72fb13e137eac65f6306f43c4c21d	91421	spontaneous-speech-de-91421.mp3	3456	9275	Gehen Sie bewusst mit dem Verbrauch von Wasser um?	Ich verbrauche bewusst tatsächlich nicht so viel Wasser.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		14.17824074074074	
ece72fb13e137eac65f6306f43c4c21d	91422	spontaneous-speech-de-91422.mp3	6408	8465	Was machst du mit Kleidung, die alt und unschön geworden ist?	Entweder in die Kleiderspende oder in den Müll, je nachdem wie die Kleidung aussieht.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		11.235955056179774	
ece72fb13e137eac65f6306f43c4c21d	91423	spontaneous-speech-de-91423.mp3	5256	9488	Was ist deine Lieblingsfarbe? Und wenn du eine hast welche ist es?	Ich habe keine Lieblingsfarbe ich mag alle Farben, je nachdem was ich für eine Stimmung hab.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	1	0		14.649923896499239	
ece72fb13e137eac65f6306f43c4c21d	91424	spontaneous-speech-de-91424.mp3	12240	8735	Verlieren Sie Regenschirme oder kommt das nicht vor?	Wie kann man denn einen Regenschirm verlieren? Wenn man Ihn grad in der Hand hält und der Wind bläst ein entgegen und fegt den Regenschirm weg, soweit das man nicht mehr ran kommt? Also wirklich.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		13.15359477124183	
ece72fb13e137eac65f6306f43c4c21d	91425	spontaneous-speech-de-91425.mp3	5760	7533	Welche Traditionen pflegst du in deiner Familie?	Bis der Kontakt zu meiner Familie gänzlich abgebrochen ist, waren es regelmäßige Anrufe.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		13.194444444444445	
ece72fb13e137eac65f6306f43c4c21d	91426	spontaneous-speech-de-91426.mp3	6696	9653	Was ist dein Lieblingsessen?	Ich habe kein Lieblingsessen und ich habe auch keine Ablehnung gegen irgendwelches essen, ich ess so ziemlich alles.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		14.78494623655914	
ece72fb13e137eac65f6306f43c4c21d	91427	spontaneous-speech-de-91427.mp3	5220	8464	Wo stehen die Bücher in Deiner bzw. Ihrer Wohnung?	Meine Bücher stehen auf, beziehungsweise in einem Schrank in meiner Wohnung.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		12.64367816091954	
ece72fb13e137eac65f6306f43c4c21d	91428	spontaneous-speech-de-91428.mp3	9720	7536	Wenn du ein Tier wärst, welches wärst du und warum?	Eindeutig Katze, also eine so ne Hauskatze, geliebt, versorgt, gefüttert. Muss nen chilliges Leben sein.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		9.25925925925926	
ece72fb13e137eac65f6306f43c4c21d	91429	spontaneous-speech-de-91429.mp3	11448	7498	Was ist dein Lieblingsfilm und warum?	Ich habe tatsächlich kein Lieblingsfilm aber meine Lieblingsserie war Love Death and Robots und warum? Wahrscheinlich wegen der Vielfältigkeit.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.918937805730257	
ece72fb13e137eac65f6306f43c4c21d	91430	spontaneous-speech-de-91430.mp3	7668	8470	Kannst du dir ein Leben ohne Farben vorstellen, und warum bzw. warum nicht?	Nein ich kann mir ein Leben ohne Farbe nicht vorstellen und das wahrscheinlich, weil ich immer in Farben gesehen habe.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		12.910798122065728	
ece72fb13e137eac65f6306f43c4c21d	91431	spontaneous-speech-de-91431.mp3	13248	7545	Wie siehst du die Zukunft der erneuerbaren Energien?	Sie werden immer weiter wachsen und immer weiter ausgebaut werden, immer technologischer und immer effektiver werden und dadurch immer einen größeren Anteil an unseren Stromnetz haben.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		12.001811594202897	
ece72fb13e137eac65f6306f43c4c21d	91432	spontaneous-speech-de-91432.mp3	21528	7515	Warum denkst du, ist es wichtig, verschiedene historische Persönlichkeiten zu studieren?	Ist es denn überhaupt so wichtig verschiedene historische Persönlichkeiten zu studieren? Ich mein, wenn da Menschen dabei sind die ein wirklich interessieren dann  kann man das machen, ich fahr ja total auf Philosophen ab aber jemanden zu studieren also ganz ausführlich? Ich weiß ja nicht, muss nicht unbedingt sein.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		12.44890375325158	
6bf442a7ee34f4c86bc98db8453cd948	91452	spontaneous-speech-de-91452.mp3	3636	7513	Welchen Sport machst du am liebsten und warum?	Am liebsten gar keinen, ich mag Sport nicht.	0	fourties		Deutschland Deutsch		German	0	0	0		10.176017601760176	
6bf442a7ee34f4c86bc98db8453cd948	91453	spontaneous-speech-de-91453.mp3	5616	11058	Welches Buch sollte man gelesen haben?	Das Buch On Bullshit von Harry G. Frankfurt. Geniales Ding.	0	fourties		Deutschland Deutsch		German	1	0	0		8.903133903133902	
d387fc26a0df4bc44aa335f33798c043	91563	spontaneous-speech-de-91563.mp3	15480	7536	Wenn du ein Tier wärst, welches wärst du und warum?	Puh, Ein Tier? Ehm vielleicht ein Schaf weil Schafe ehm Gemeinschaft wichtig finden und ich auch.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		5.297157622739018	
d387fc26a0df4bc44aa335f33798c043	91564	spontaneous-speech-de-91564.mp3	18180	7495	Welche Jahreszeit magst du am liebsten und warum?	Ich mag den Frühling am liebsten, ehm weils da nicht zu heiß ist aber auch nicht kalt, weil die Luft gut riecht im Frühling und eh ja es einfach schön.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		6.710671067106711	
d387fc26a0df4bc44aa335f33798c043	91565	spontaneous-speech-de-91565.mp3	21204	7506	Kochst du gerne und wenn ja, was?	Ich koche gerne wenns nicht zu oft ist und eh eine Sache die ich gerne Koche sind Bratkartoffeln eh weil mir die richtig gut gelingen. Und ehm ja Sie sind einfach aber schmecken richtig gut.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		7.357102433503113	
d387fc26a0df4bc44aa335f33798c043	91566	spontaneous-speech-de-91566.mp3	31788	7545	Wie siehst du die Zukunft der erneuerbaren Energien?	Ich befürchte, dass die nicht-erneuerbaren Energien weiter verwendet werden, bis sie eben fertig sind. Und dass die Menschen und wir erst zu spät, ähm, auf erneuerbare Energien umsteigen. Irgendwann werden wir das müssen, aber ich fürchte es wird so spät sein, dass wir dann die volle Breite der Konsequenzen zu spüren bekommen.	1	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		8.71398011828363	
d387fc26a0df4bc44aa335f33798c043	91567	spontaneous-speech-de-91567.mp3	24228	7550	Wie wichtig ist dir politische Beteiligung?	Politische Beteiligung ist mir sehr wichtig. Ich versuche bei Wahlen mir ein gutes Bild zu machen, versuche beide Perspektiven zu lesen, zu verstehen, zu kapieren wer nur was vor macht und was wirklich eh Sache ist, damit ich richtig wähle. Das ist oft ganz schön schwierig aber echt wichtig.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		10.070992240383028	
d387fc26a0df4bc44aa335f33798c043	91568	spontaneous-speech-de-91568.mp3	25416	7534	Wenn du für einen Tag unsichtbar wärst, was würdest du tun?	Erstmal würde ich darauf achten, dass ich nicht überfahren werde. Vielleicht würde ich einfach im Haus bleiben. Ehm Ja. Ich glaube ich würde aufpassen das mir nichts passiert wenn jemand eh auf mich Rücksicht nimmt weil ich unsichtbar bin.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		7.908404154863078	
d387fc26a0df4bc44aa335f33798c043	91569	spontaneous-speech-de-91569.mp3	25776	8468	Kannst du dir ein Leben ohne Filme vorstellen, und warum bzw. warum nicht?	Ja kann ich ehm, ich erlebe Filme eigentlich als nicht besonders hilfreich eh, wenn ich Filme schaue dann denke ich mir danach boar hättst jetzt nicht gebraucht. Eh ich bin auch ohne Fernseher aufgewachsen ei einige Jahre und es hat mir nicht geschadet.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		8.18590937306021	
d387fc26a0df4bc44aa335f33798c043	91570	spontaneous-speech-de-91570.mp3	16524	7508	Welche Art von Essen würdest du gerne einmal probieren und warum?	Äh, ich würde gerne Mal Schnecken probieren und Kaviar. Eigentlich beides um herauszufinden, warum da so ein Hype darum gemacht wird. Ähm, genau.	1	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		7.443718228031953	
d387fc26a0df4bc44aa335f33798c043	91571	spontaneous-speech-de-91571.mp3	28836	7515	Warum denkst du, ist es wichtig, verschiedene historische Persönlichkeiten zu studieren?	Manche historische Persönlichkeiten sollte man eh kennen, um Sie als Vorbild zu haben. Heilige zum Beispiel sind historische Persönlichkeiten die ein Vorbild sind und manche sollte man kennen um die Fehler der Geschichte nicht zu wiederholen zu sagen, So will ich nicht werden.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		8.149535303093355	
d387fc26a0df4bc44aa335f33798c043	91572	spontaneous-speech-de-91572.mp3	28872	8469	Kannst du dir ein Leben ohne Bücher vorstellen, und warum bzw. warum nicht?	Also vorstellen kann ich mir schon ein Leben ohne Bücher aber, da würde mir echt was wichtiges fehlen weil, in den Büchern, durch Bücher hab ich soviel gelernt und auch so irgendwie einen weiten Horizont bekommen in dem ich in das Leben oder in andere, von anderen oder in andere Welten eintauchen konnte.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		8.762815184261568	
d387fc26a0df4bc44aa335f33798c043	91573	spontaneous-speech-de-91573.mp3	19980	7502	Welche Farbe magst du am meisten und warum?	Eh ich habe am liebsten Blau, weil Blau Ruhe ausstrahlt. So eine Sattheit eine Gediegenheit ehm deswegen eher so ein starkes, intensives aber dunkles Blau.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		6.556556556556556	
d387fc26a0df4bc44aa335f33798c043	91574	spontaneous-speech-de-91574.mp3	14364	7522	Welche Art von Kleidung trägst du am liebsten und warum?	Ich trage am liebsten Sandalen, so Badeschlappen eh bequem wo die Füße atmen können eh und der Rest soll auch bequem sein.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		7.031467557783347	
d387fc26a0df4bc44aa335f33798c043	91575	spontaneous-speech-de-91575.mp3	19764	8734	"Wie viel schreiben Sie noch ""mit der Hand"", d.h. mit Füller oder Kugelschreiber aus Papier?"	Ich mach mir oft von Hand Notizen, eh manchmal muss ich etwas von Hand schreiben aber eh vielleicht noch so zwanzig Prozent, vielleicht auch nur zehn Prozent. Der Rest geht über Tastatur.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	1	0		7.893139040680024	
d387fc26a0df4bc44aa335f33798c043	91576	spontaneous-speech-de-91576.mp3	18288	7501	Welches Tier magst du am meisten und warum?	Ich mag das Murmeltier am liebsten, eh weil wenn ich ein Murmeltier sehe, dann bin ich immer an schönen Orten. Irgendwo am Alpenhauptkam in der Dechselgruppe eh wos so richtig Natur pur ist.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		8.639545056867892	
d387fc26a0df4bc44aa335f33798c043	91577	spontaneous-speech-de-91577.mp3	31536	9273	Haben Sie eine Meinung zum Tragen von Schuluniformen?	Es kommt auf die Motivation an. Wenns um eine Schuluniform geht wo eine Schule sich abheben will gegen andere durch die Uniform, dann finde find ich das nicht so toll. Wenn es darum geht das die Schuluniform dafür sorgt das alle Schüler gleich sind und nicht die einen gut gekleidet und die anderen eh schlecht oder arm gekleidet dann find ichs gut.	1	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		9.132420091324201	
d387fc26a0df4bc44aa335f33798c043	91578	spontaneous-speech-de-91578.mp3	17532	9272	Halten Sie ein Handyverbot an einer Grundschule für sinnvoll?	"Ich finde es sinnvoll weil Eltern extrem unter Druck stehen wenn die Kinder sagen ""Ja alle in meiner Klasse haben ein Handy nur ich nicht"" Deswegen finde ich gut wenn es die Schule sagt, bei uns keine Handys."	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		9.75359342915811	
d387fc26a0df4bc44aa335f33798c043	91579	spontaneous-speech-de-91579.mp3	29268	7533	Welche Traditionen pflegst du in deiner Familie?	Wir beten vor dem Mittagessen immer den Angulus, den Engel des Herrn und das ist ein bisschen ein längeres Tischgebet aber das hilft zur Ruhe zu kommen, anzukommen und ehm sich zu besinnen, Gott der Tag ist in deiner Hand und ich danke dir für das gute was Du mir heute schon geschenkt hast und noch schenken wirst.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		8.81508815088151	
d387fc26a0df4bc44aa335f33798c043	91580	spontaneous-speech-de-91580.mp3	13896	7509	Welche Art von Musik würdest du gerne einmal live sehen und warum?	Ich würde gern mal son richtig großes Orchester live sehen [disfluency] ich hab mal eins gesehen und das war echt beeindruckend, das würd ich gern wiederholen.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	1		9.643062751871042	
d387fc26a0df4bc44aa335f33798c043	91581	spontaneous-speech-de-91581.mp3	23976	7546	Wie siehst du die Zukunft der Bildung?	Wie ich die Zukunft der Bildung sehe? Dünn dünn, ehm ich glaube es wird in Zukunft immer schwerer fallen jugendliche davon zu überzeugen, das Sie überhaupt was lernen brau müssen, sollen wenn die KI eh alles weiß.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		7.382382382382382	
d387fc26a0df4bc44aa335f33798c043	91582	spontaneous-speech-de-91582.mp3	19224	9276	Nutzen Sie in Ihrem Haus eine Biotonne?	Ich habe einen Komposthaufen und da kommt alles rauf, was die Ratten nicht anzieht und der Rest kommt in den Restmüll wenns nicht ehm Plastik oder so ist, oder Dosen oder Glas.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		7.542655014565127	
d387fc26a0df4bc44aa335f33798c043	91583	spontaneous-speech-de-91583.mp3	22860	9277	Haben Sie sich hier auf Common Voice die Liste der aktivsten Mitwirkenden angeschaut? Wenn ja, warum?	Nein, ich wusste gar nicht das es so eine Liste gibt und deswegen hab ich Sie auch nicht angeschaut. Interessiert mich auch nicht besonders, was mich eher interessieren würde, ob sonst jemand aus meiner Gegend hier eh etwas eingesprochen hat aber ich wüsste auch nicht wo suchen.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		10.192475940507437	
d387fc26a0df4bc44aa335f33798c043	91584	spontaneous-speech-de-91584.mp3	15624	8465	Was machst du mit Kleidung, die alt und unschön geworden ist?	Wenn die Kleidung eh unschön wird, wenns Risse gibt oder Löcher dann wird sie geflickt. Und dann nochmal geflickt und wenns wirklich nicht mehr geht, dann taugt Sie nur noch für den Müll.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		9.920634920634921	
d387fc26a0df4bc44aa335f33798c043	91585	spontaneous-speech-de-91585.mp3	15516	8731	Hat dir jemand Kochen beigebracht, und wenn ja, wer?	Ich hab von meiner Mama kochen gelernt. Ehm Sie hat mir Rezepte gezeigt, ich hab Sie nachgekocht und dann auch ein bisschen selber geübt.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		7.347254447022428	
d387fc26a0df4bc44aa335f33798c043	91586	spontaneous-speech-de-91586.mp3	26352	7554	Wie siehst du die Zukunft der künstlichen Intelligenz in den nächsten zehn Jahren?	Ich glaube Sie wird so gut werden, dass die Menschen den Eindruck haben, die kanns besser als ich und deshalb werden die Menschen viele Dinge nicht mehr tun und wir werden uns dann eh in vielen Dingen mit dem mittelmäßigen Output von künstlicher Intelligenz zufriedengeben müssen anstatt Qualitätsarbeit von Menschen zu genießen.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		10.549483910139648	
d387fc26a0df4bc44aa335f33798c043	91587	spontaneous-speech-de-91587.mp3	25704	7512	Wohin würdest du gerne einmal fahren und warum?	Ich würde gern einmal nach England oder Irland fahren, eh mal eine ganz andere Gegend kennenlernen und mal schauen ob das Wetter da wirklich so schlecht ist wie Sie alle sagen. Und ob das Essen ehm so ehmehm wie soll mans sagen eh gewöhnungsbedürftig ist wie alle sagen.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		8.675692499221912	
d387fc26a0df4bc44aa335f33798c043	91594	spontaneous-speech-de-91594.mp3	11772	7528	Wenn du eine Zeitmaschine hättest, in welche Zeit würdest du reisen und warum?	Ich würde in das neunzehnte Jahrhundert reisen, Hitler als Baby entführen und in einem Waisenhaus auf den Osterinseln abgeben.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		9.174311926605505	
d387fc26a0df4bc44aa335f33798c043	91596	spontaneous-speech-de-91596.mp3	16236	9274	Haben Sie schon einmal nachgerechnet, wie viele Software-Lösungen Sie auf Ihrem Computer nutzen?	Nein das habe ich noch nie, ich wüsste auch nicht was mit Softwarelösungen genau gemeint ist. Ich hab mal geschaut wie viele Pakete ich in der Paketverwaltung installiert habe und das waren glaub ich ein paar Tausend.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		11.148066026114806	
d387fc26a0df4bc44aa335f33798c043	91597	spontaneous-speech-de-91597.mp3	16056	7537	Wenn du auf einer einsamen Insel strandest, welche drei Dinge würdest du mitnehmen?	Ich würde mir ein Satelliten Handy ein Handkurbelladegerät und ein Fass mit Trinkwasser mit auf die Insel nehmen.	1	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		5.9790732436472345	
d387fc26a0df4bc44aa335f33798c043	91599	spontaneous-speech-de-91599.mp3	11664	7531	Wie bleibst du motiviert, wenn du auf Hindernisse stößt?	Ich schaue auf das Ziel und ich schaue auf mein Warum. Warum mache ich das? Wohin will ich?	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		6.344307270233196	
d387fc26a0df4bc44aa335f33798c043	91600	spontaneous-speech-de-91600.mp3	10404	8588	Magst du lieber den Herbst oder den Frühling, und warum ist das so?	Den Herbst, das Klima ist angenehmer, es ist noch warm.	0	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	1	0	0		4.421376393694733	
d387fc26a0df4bc44aa335f33798c043	91602	spontaneous-speech-de-91602.mp3	11016	7530	Welche Gewohnheiten haben dein Leben am meisten verbessert?	Am meisten haben regelmäßiger Sport und regelmäßiges Gebet mein Leben verbessert.	1	fourties		Österreichisches Deutsch|Südtiroler Akzent		German	0	0	0		6.4451706608569355	
7f19a48f8969280dcb2428e4e3ff8e0a	92151	spontaneous-speech-de-92151.mp3	3276	11277	Kochst du lieber selbst oder bestellst du öfter Essen?		0	twenties	male_masculine			German	1	0	0			
7f19a48f8969280dcb2428e4e3ff8e0a	92152	spontaneous-speech-de-92152.mp3	3708	11284	Welches Brettspiel spielst du am liebsten?		0	twenties	male_masculine			German	1	0	0			
7f19a48f8969280dcb2428e4e3ff8e0a	92153	spontaneous-speech-de-92153.mp3	3492	7505	Welche Art von Filmen magst du und warum?		0	twenties	male_masculine			German	0	0	0			
7f19a48f8969280dcb2428e4e3ff8e0a	92154	spontaneous-speech-de-92154.mp3	6984	7526	Welche Art von Unterkünften bevorzugst du beim Reisen (Hotel, Airbnb, Camping etc.) und warum?		0	twenties	male_masculine			German	0	0	0			
7f19a48f8969280dcb2428e4e3ff8e0a	92155	spontaneous-speech-de-92155.mp3	3420	7546	Wie siehst du die Zukunft der Bildung?		0	twenties	male_masculine			German	0	0	0			
7f19a48f8969280dcb2428e4e3ff8e0a	92156	spontaneous-speech-de-92156.mp3	3384	11307	Was hältst du von Elektroautos als Zukunft der Mobilität?		0	twenties	male_masculine			German	1	0	0			
7f19a48f8969280dcb2428e4e3ff8e0a	92157	spontaneous-speech-de-92157.mp3	4032	7535	Wenn du eine Milliarde Euro hättest, was würdest du damit machen?		0	twenties	male_masculine			German	0	0	0			
